,PV Park
46771,-154.571
46772,-154.571
46773,-154.571
46774,-154.571
46775,-154.571
46776,-154.571
46777,-154.571
46778,-154.571
46779,0.0
46780,0.0
46781,0.0
46782,0.0
46783,0.0
46784,0.0
46785,0.0
46786,0.0
46787,0.0
46788,0.0
46789,0.0
46790,0.0
46791,0.0
46792,-154.571
46793,-476.0
46794,-476.0
46795,-154.571
46796,-154.571
46797,-154.571
46798,-154.571
46799,-154.571
46800,-154.571
46801,-154.571
46802,-154.571
46803,-154.571
46804,-154.571
46805,0.0
46806,0.0
46807,0.0
46808,0.0
46809,0.0
46810,0.0
46811,0.0
46812,0.0
46813,0.0
46814,0.0
46815,0.0
46816,-154.571
46817,-476.0
46818,-476.0
46819,-476.0
46820,-476.0
46821,-154.571
46822,-154.571
46823,-154.571
46824,-154.571
46825,-154.571
46826,-154.571
46827,-154.571
46828,-154.571
46829,0.0
46830,0.0
46831,0.0
46832,0.0
46833,0.0
46834,0.0
46835,0.0
46836,0.0
46837,0.0
46838,0.0
46839,0.0
46840,-154.571
46841,-476.0
46842,-476.0
46843,-476.0
46844,-476.0
46845,-154.571
46846,-154.571
46847,-154.571
46848,-154.571
46849,-154.571
46850,-154.571
46851,-154.571
46852,-154.571
46853,0.0
46854,0.0
46855,0.0
46856,0.0
46857,0.0
46858,0.0
46859,0.0
46860,0.0
46861,0.0
46862,0.0
46863,0.0
46864,-154.571
46865,-476.0
46866,-476.0
46867,-476.0
46868,-476.0
46869,-154.571
46870,-154.571
46871,-154.571
46872,-154.571
46873,-154.571
46874,-154.571
46875,-154.571
46876,-154.571
46877,0.0
46878,0.0
46879,0.0
46880,0.0
46881,0.0
46882,0.0
46883,0.0
46884,0.0
46885,0.0
46886,0.0
46887,0.0
46888,-154.571
46889,-476.0
46890,-476.0
46891,-476.0
46892,-476.0
46893,-154.571
46894,-154.571
46895,-154.571
46896,-154.571
46897,-154.571
46898,-154.571
46899,-154.571
46900,-154.571
46901,0.0
46902,0.0
46903,0.0
46904,0.0
46905,0.0
46906,0.0
46907,0.0
46908,0.0
46909,0.0
46910,0.0
46911,0.0
46912,-154.571
46913,-476.0
46914,-476.0
46915,-476.0
46916,-476.0
46917,-154.571
46918,-154.571
46919,-154.571
46920,-154.571
46921,-154.571
46922,-154.571
46923,-154.571
46924,-154.571
46925,0.0
46926,0.0
46927,0.0
46928,0.0
46929,0.0
46930,0.0
46931,0.0
46932,0.0
46933,0.0
46934,0.0
46935,0.0
46936,-154.571
46937,-476.0
46938,-476.0
46939,-476.0
46940,-476.0
46941,-154.571
46942,-154.571
46943,-154.571
46944,-154.571
46945,-154.571
46946,-154.571
46947,-154.571
46948,0.0
46949,0.0
46950,0.0
46951,0.0
46952,0.0
46953,0.0
46954,0.0
46955,0.0
46956,0.0
46957,0.0
46958,0.0
46959,0.0
46960,-154.571
46961,-476.0
46962,-476.0
46963,-476.0
46964,-154.571
46965,-154.571
46966,-154.571
46967,-154.571
46968,-154.571
46969,-154.571
46970,-154.571
46971,-154.571
46972,-154.571
46973,0.0
46974,0.0
46975,0.0
46976,0.0
46977,0.0
46978,0.0
46979,0.0
46980,0.0
46981,0.0
46982,0.0
46983,0.0
46984,-154.571
46985,-476.0
46986,-476.0
46987,-476.0
46988,-154.571
46989,-154.571
46990,-154.571
46991,-154.571
46992,-154.571
46993,-154.571
46994,-154.571
46995,-154.571
46996,-154.571
46997,0.0
46998,0.0
46999,0.0
47000,0.0
47001,0.0
47002,0.0
47003,0.0
47004,0.0
47005,0.0
47006,0.0
47007,0.0
47008,-154.571
47009,-476.0
47010,-476.0
47011,-476.0
47012,-476.0
47013,-154.571
47014,-154.571
47015,-154.571
47016,-154.571
47017,-154.571
47018,-154.571
47019,-154.571
47020,-154.571
47021,0.0
47022,0.0
47023,0.0
47024,0.0
47025,0.0
47026,0.0
47027,0.0
47028,0.0
47029,0.0
47030,0.0
47031,0.0
47032,-476.0
47033,-476.0
47034,-476.0
47035,-476.0
47036,-476.0
47037,-476.0
47038,-154.571
47039,-154.571
47040,-154.571
47041,-154.571
47042,-154.571
47043,-154.571
47044,-154.571
47045,0.0
47046,0.0
47047,0.0
47048,0.0
47049,0.0
47050,0.0
47051,0.0
47052,0.0
47053,0.0
47054,0.0
47055,0.0
47056,-476.0
47057,-476.0
47058,-476.0
47059,-476.0
47060,-476.0
47061,-476.0
47062,-476.0
47063,-476.0
47064,-476.0
47065,-476.0
47066,-476.0
47067,-476.0
47068,-476.0
47069,-135.0
47070,-135.0
47071,-135.0
47072,-135.0
47073,-135.0
47074,-135.0
47075,-135.0
47076,-135.0
47077,-135.0
47078,-135.0
47079,-476.0
47080,-476.0
47081,-476.0
47082,-476.0
47083,-476.0
47084,-476.0
47085,-476.0
47086,-476.0
47087,-476.0
47088,-476.0
47089,-476.0
47090,-476.0
47091,-476.0
47092,-476.0
47093,-135.0
47094,-135.0
47095,-135.0
47096,-135.0
47097,-135.0
47098,-135.0
47099,-135.0
47100,-135.0
47101,-135.0
47102,-135.0
47103,-476.0
47104,-476.0
47105,-476.0
47106,-476.0
47107,-476.0
47108,-476.0
47109,-476.0
47110,-476.0
47111,-476.0
47112,-476.0
47113,-476.0
47114,-476.0
47115,-476.0
47116,-476.0
47117,-135.0
47118,-135.0
47119,-135.0
47120,-135.0
47121,-135.0
47122,-135.0
47123,-135.0
47124,-135.0
47125,-135.0
47126,-135.0
47127,-476.0
47128,-476.0
47129,-476.0
47130,-476.0
47131,-476.0
47132,-476.0
47133,-476.0
47134,-476.0
47135,-476.0
47136,-476.0
47137,-476.0
47138,-476.0
47139,-476.0
47140,-476.0
47141,-135.0
47142,-135.0
47143,-135.0
47144,-135.0
47145,-135.0
47146,-135.0
47147,-135.0
47148,-135.0
47149,-135.0
47150,-135.0
47151,-476.0
47152,-476.0
47153,-476.0
47154,-476.0
47155,-476.0
47156,-476.0
47157,-476.0
47158,-476.0
47159,-476.0
47160,-476.0
47161,-476.0
47162,-476.0
47163,-476.0
47164,-476.0
47165,-476.0
47166,-135.0
47167,-135.0
47168,-135.0
47169,-135.0
47170,-135.0
47171,-135.0
47172,-135.0
47173,-135.0
47174,-135.0
47175,-476.0
47176,-476.0
47177,-476.0
47178,-476.0
47179,-476.0
47180,-476.0
47181,-476.0
47182,-476.0
47183,-476.0
47184,-476.0
47185,-476.0
47186,-476.0
47187,-476.0
47188,-476.0
47189,-476.0
47190,-135.0
47191,-135.0
47192,-135.0
47193,-135.0
47194,-135.0
47195,-135.0
47196,-135.0
47197,-135.0
47198,-135.0
47199,-476.0
47200,-476.0
47201,-476.0
47202,-476.0
47203,-476.0
47204,-476.0
47205,-476.0
47206,-476.0
47207,-476.0
47208,-476.0
47209,-476.0
47210,-476.0
47211,-476.0
47212,-476.0
47213,-135.0
47214,-135.0
47215,-135.0
47216,-135.0
47217,-135.0
47218,-135.0
47219,-135.0
47220,-135.0
47221,-135.0
47222,-135.0
47223,-476.0
47224,-476.0
47225,-476.0
47226,-476.0
47227,-476.0
47228,-476.0
47229,-476.0
47230,-476.0
47231,-476.0
47232,-476.0
47233,-476.0
47234,-476.0
47235,-476.0
47236,-476.0
47237,0.0
47238,0.0
47239,0.0
47240,0.0
47241,0.0
47242,0.0
47243,0.0
47244,0.0
47245,0.0
47246,0.0
47247,0.0
47248,-154.571
47249,-476.0
47250,-476.0
47251,-476.0
47252,-476.0
47253,-154.571
47254,-154.571
47255,-154.571
47256,-154.571
47257,-154.571
47258,-154.571
47259,-154.571
47260,0.0
47261,0.0
47262,0.0
47263,0.0
47264,0.0
47265,0.0
47266,0.0
47267,0.0
47268,0.0
47269,0.0
47270,0.0
47271,0.0
47272,-154.571
47273,-476.0
47274,-476.0
47275,-476.0
47276,-476.0
47277,-154.571
47278,-154.571
47279,-154.571
47280,-154.571
47281,-154.571
47282,-154.571
47283,-154.571
47284,0.0
47285,0.0
47286,0.0
47287,0.0
47288,0.0
47289,0.0
47290,0.0
47291,0.0
47292,0.0
47293,0.0
47294,0.0
47295,0.0
47296,-154.571
47297,-476.0
47298,-476.0
47299,-476.0
47300,-154.571
47301,-154.571
47302,-154.571
47303,-154.571
47304,-154.571
47305,-154.571
47306,-154.571
47307,-154.571
47308,-154.571
47309,0.0
47310,0.0
47311,0.0
47312,0.0
47313,0.0
47314,0.0
47315,0.0
47316,0.0
47317,0.0
47318,0.0
47319,-476.0
47320,-476.0
47321,-476.0
47322,-476.0
47323,-476.0
47324,-476.0
47325,-476.0
47326,-476.0
47327,-476.0
47328,-476.0
47329,-476.0
47330,-476.0
47331,-476.0
47332,-476.0
47333,-135.0
47334,-135.0
47335,-135.0
47336,-135.0
47337,-135.0
47338,-135.0
47339,-135.0
47340,-135.0
47341,-135.0
47342,-135.0
47343,-476.0
47344,-476.0
47345,-476.0
47346,-476.0
47347,-476.0
47348,-476.0
47349,-476.0
47350,-476.0
47351,-476.0
47352,-476.0
47353,-476.0
47354,-476.0
47355,-476.0
47356,-476.0
47357,-476.0
47358,-135.0
47359,-135.0
47360,-135.0
47361,-135.0
47362,-135.0
47363,-135.0
47364,-135.0
47365,-135.0
47366,-135.0
47367,-476.0
47368,-476.0
47369,-476.0
47370,-476.0
47371,-476.0
47372,-476.0
47373,-476.0
47374,-476.0
47375,-476.0
47376,-476.0
47377,-476.0
47378,-476.0
47379,-476.0
47380,-476.0
47381,0.0
47382,0.0
47383,0.0
47384,0.0
47385,0.0
47386,0.0
47387,0.0
47388,0.0
47389,0.0
47390,0.0
47391,0.0
47392,-154.571
47393,-476.0
47394,-476.0
47395,-476.0
47396,-476.0
47397,-154.571
47398,-154.571
47399,-154.571
47400,-154.571
47401,-154.571
47402,-154.571
47403,-154.571
47404,-154.571
47405,0.0
47406,0.0
47407,0.0
47408,0.0
47409,0.0
47410,0.0
47411,0.0
47412,0.0
47413,0.0
47414,0.0
47415,0.0
47416,-154.571
47417,-476.0
47418,-476.0
47419,-476.0
47420,-476.0
47421,-154.571
47422,-154.571
47423,-154.571
47424,-154.571
47425,-154.571
47426,-154.571
47427,-154.571
47428,-154.571
47429,0.0
47430,0.0
47431,0.0
47432,0.0
47433,0.0
47434,0.0
47435,0.0
47436,0.0
47437,0.0
47438,0.0
47439,0.0
47440,-154.571
47441,-476.0
47442,-476.0
47443,-476.0
47444,-476.0
47445,-154.571
47446,-154.571
47447,-154.571
47448,-154.571
47449,-154.571
47450,-154.571
47451,-154.571
47452,0.0
47453,0.0
47454,0.0
47455,0.0
47456,0.0
47457,0.0
47458,0.0
47459,0.0
47460,0.0
47461,0.0
47462,0.0
47463,0.0
47464,-154.571
47465,-476.0
47466,-476.0
47467,-476.0
47468,-476.0
47469,-154.571
47470,-154.571
47471,-154.571
47472,-154.571
47473,-154.571
47474,-154.571
47475,-154.571
47476,-154.571
47477,0.0
47478,0.0
47479,0.0
47480,0.0
47481,0.0
47482,0.0
47483,0.0
47484,0.0
47485,0.0
47486,0.0
47487,-154.571
47488,-154.571
47489,-476.0
47490,-476.0
47491,-476.0
47492,-476.0
47493,-154.571
47494,-154.571
47495,-154.571
47496,-154.571
47497,-154.571
47498,-154.571
47499,-154.571
47500,-154.571
47501,0.0
47502,0.0
47503,0.0
47504,0.0
47505,0.0
47506,0.0
47507,0.0
47508,0.0
47509,0.0
47510,0.0
47511,0.0
47512,-154.571
47513,-476.0
47514,-476.0
47515,-476.0
47516,-476.0
47517,-154.571
47518,-154.571
47519,-154.571
47520,-154.571
47521,-154.571
47522,-154.571
47523,-154.571
47524,-154.571
47525,0.0
47526,0.0
47527,0.0
47528,0.0
47529,0.0
47530,0.0
47531,0.0
47532,0.0
47533,0.0
47534,0.0
47535,0.0
47536,-154.571
47537,-476.0
47538,-476.0
47539,-476.0
47540,-476.0
47541,-154.571
47542,-154.571
47543,-154.571
47544,-154.571
47545,-154.571
47546,-154.571
47547,-154.571
47548,-154.571
47549,0.0
47550,0.0
47551,0.0
47552,0.0
47553,0.0
47554,0.0
47555,0.0
47556,0.0
47557,0.0
47558,0.0
47559,0.0
47560,-154.571
47561,-476.0
47562,-476.0
47563,-476.0
47564,-476.0
47565,-154.571
47566,-154.571
47567,-154.571
47568,-154.571
47569,-154.571
47570,-154.571
47571,-154.571
47572,-154.571
47573,0.0
47574,0.0
47575,0.0
47576,0.0
47577,0.0
47578,0.0
47579,0.0
47580,0.0
47581,0.0
47582,0.0
47583,0.0
47584,-154.571
47585,-476.0
47586,-476.0
47587,-476.0
47588,-476.0
47589,-154.571
47590,-154.571
47591,-154.571
47592,-154.571
47593,-154.571
47594,-154.571
47595,-154.571
47596,-154.571
47597,0.0
47598,0.0
47599,0.0
47600,0.0
47601,0.0
47602,0.0
47603,0.0
47604,0.0
47605,0.0
47606,0.0
47607,-154.571
47608,-154.571
47609,-476.0
47610,-476.0
47611,-476.0
47612,-476.0
47613,-154.571
47614,-154.571
47615,-154.571
47616,-154.571
47617,-154.571
47618,-154.571
47619,-154.571
47620,0.0
47621,0.0
47622,0.0
47623,0.0
47624,0.0
47625,0.0
47626,0.0
47627,0.0
47628,0.0
47629,0.0
47630,0.0
47631,0.0
47632,-154.571
47633,-476.0
47634,-476.0
47635,-476.0
47636,-476.0
47637,-154.571
47638,-154.571
47639,-154.571
47640,-154.571
47641,-154.571
47642,-154.571
47643,-154.571
47644,-154.571
47645,0.0
47646,0.0
47647,0.0
47648,0.0
47649,0.0
47650,0.0
47651,0.0
47652,0.0
47653,0.0
47654,0.0
47655,0.0
47656,-476.0
47657,-476.0
47658,-476.0
47659,-476.0
47660,-476.0
47661,-476.0
47662,-476.0
47663,-476.0
47664,-476.0
47665,-476.0
47666,-476.0
47667,-476.0
47668,-476.0
47669,-135.0
47670,-135.0
47671,-135.0
47672,-135.0
47673,-135.0
47674,-135.0
47675,-135.0
47676,-135.0
47677,-135.0
47678,-135.0
47679,-476.0
47680,-476.0
47681,-476.0
47682,-476.0
47683,-476.0
47684,-476.0
47685,-476.0
47686,-476.0
47687,-476.0
47688,-476.0
47689,-476.0
47690,-476.0
47691,-476.0
47692,-476.0
47693,0.0
47694,0.0
47695,0.0
47696,0.0
47697,0.0
47698,0.0
47699,0.0
47700,0.0
47701,0.0
47702,0.0
47703,0.0
47704,-476.0
47705,-476.0
47706,-476.0
47707,-476.0
47708,-476.0
47709,-476.0
47710,-154.571
47711,-154.571
47712,-154.571
47713,-154.571
47714,-154.571
47715,-154.571
47716,-154.571
47717,0.0
47718,0.0
47719,0.0
47720,0.0
47721,0.0
47722,0.0
47723,0.0
47724,0.0
47725,0.0
47726,0.0
47727,0.0
47728,-154.571
47729,-476.0
47730,-476.0
47731,-476.0
47732,-476.0
47733,-476.0
47734,-154.571
47735,-154.571
47736,-154.571
47737,-154.571
47738,-154.571
47739,-154.571
47740,-154.571
47741,0.0
47742,0.0
47743,0.0
47744,0.0
47745,0.0
47746,0.0
47747,0.0
47748,0.0
47749,0.0
47750,0.0
47751,0.0
47752,-476.0
47753,-476.0
47754,-476.0
47755,-476.0
47756,-476.0
47757,-476.0
47758,-154.571
47759,-154.571
47760,-154.571
47761,-154.571
47762,-154.571
47763,-154.571
47764,-154.571
47765,0.0
47766,0.0
47767,0.0
47768,0.0
47769,0.0
47770,0.0
47771,0.0
47772,0.0
47773,0.0
47774,0.0
47775,0.0
47776,-154.571
47777,-476.0
47778,-476.0
47779,-476.0
47780,-476.0
47781,-476.0
47782,-154.571
47783,-154.571
47784,-154.571
47785,-154.571
47786,-154.571
47787,-154.571
47788,0.0
47789,0.0
47790,0.0
47791,0.0
47792,0.0
47793,0.0
47794,0.0
47795,0.0
47796,0.0
47797,0.0
47798,0.0
47799,0.0
47800,-476.0
47801,-476.0
47802,-476.0
47803,-476.0
47804,-476.0
47805,-476.0
47806,-476.0
47807,-476.0
47808,-476.0
47809,-476.0
47810,-476.0
47811,-476.0
47812,-476.0
47813,-135.0
47814,-135.0
47815,-135.0
47816,-135.0
47817,-135.0
47818,-135.0
47819,-135.0
47820,-135.0
47821,-135.0
47822,-135.0
47823,-135.0
47824,-476.0
47825,-476.0
47826,-476.0
47827,-476.0
47828,-476.0
47829,-476.0
47830,-476.0
47831,-476.0
47832,-476.0
47833,-476.0
47834,-476.0
47835,-476.0
47836,-476.0
47837,-135.0
47838,-135.0
47839,-135.0
47840,-135.0
47841,-135.0
47842,-135.0
47843,-135.0
47844,-135.0
47845,-135.0
47846,-135.0
47847,-476.0
47848,-476.0
47849,-476.0
47850,-476.0
47851,-476.0
47852,-476.0
47853,-476.0
47854,-476.0
47855,-476.0
47856,-476.0
47857,-476.0
47858,-476.0
47859,-476.0
47860,-476.0
47861,-135.0
47862,-135.0
47863,-135.0
47864,-135.0
47865,-135.0
47866,-135.0
47867,-135.0
47868,-135.0
47869,-135.0
47870,-135.0
47871,-476.0
47872,-476.0
47873,-476.0
47874,-476.0
47875,-476.0
47876,-476.0
47877,-476.0
47878,-476.0
47879,-476.0
47880,-476.0
47881,-476.0
47882,-476.0
47883,-476.0
47884,-476.0
47885,-135.0
47886,-135.0
47887,-135.0
47888,-135.0
47889,-135.0
47890,-135.0
47891,-135.0
47892,-135.0
47893,-135.0
47894,-135.0
47895,-476.0
47896,-476.0
47897,-476.0
47898,-476.0
47899,-476.0
47900,-476.0
47901,-476.0
47902,-476.0
47903,-476.0
47904,-476.0
47905,-476.0
47906,-476.0
47907,-476.0
47908,-476.0
47909,-135.0
47910,-135.0
47911,-135.0
47912,-135.0
47913,0.0
47914,0.0
47915,-135.0
47916,-135.0
47917,-135.0
47918,-135.0
47919,-476.0
47920,-476.0
47921,-476.0
47922,-476.0
47923,-476.0
47924,-476.0
47925,-476.0
47926,-476.0
47927,-476.0
47928,-476.0
47929,-476.0
47930,-476.0
47931,-476.0
47932,-476.0
47933,-135.0
47934,-135.0
47935,-135.0
47936,-135.0
47937,-135.0
47938,-135.0
47939,-135.0
47940,-135.0
47941,-135.0
47942,-135.0
47943,-476.0
47944,-476.0
47945,-476.0
47946,-476.0
47947,-476.0
47948,-476.0
47949,-476.0
47950,-476.0
47951,-476.0
47952,-476.0
47953,-476.0
47954,-476.0
47955,-476.0
47956,-476.0
47957,-135.0
47958,-135.0
47959,-135.0
47960,-135.0
47961,-135.0
47962,-135.0
47963,-135.0
47964,-135.0
47965,-135.0
47966,-135.0
47967,-135.0
47968,-476.0
47969,-476.0
47970,-476.0
47971,-476.0
47972,-476.0
47973,-476.0
47974,-476.0
47975,-476.0
47976,-476.0
47977,-476.0
47978,-476.0
47979,-476.0
47980,-476.0
47981,-135.0
47982,-135.0
47983,-135.0
47984,-135.0
47985,-135.0
47986,-135.0
47987,-135.0
47988,-135.0
47989,-135.0
47990,-135.0
47991,-476.0
47992,-476.0
47993,-476.0
47994,-476.0
47995,-476.0
47996,-476.0
47997,-476.0
47998,-476.0
47999,-476.0
48000,-476.0
48001,-476.0
48002,-476.0
48003,-476.0
48004,-476.0
48005,-135.0
48006,-135.0
48007,-135.0
48008,-135.0
48009,-135.0
48010,-135.0
48011,-135.0
48012,-135.0
48013,-135.0
48014,-135.0
48015,-476.0
48016,-476.0
48017,-476.0
48018,-476.0
48019,-476.0
48020,-476.0
48021,-476.0
48022,-476.0
48023,-476.0
48024,-476.0
48025,-476.0
48026,-476.0
48027,-476.0
48028,-476.0
48029,-135.0
48030,-135.0
48031,-135.0
48032,-135.0
48033,-135.0
48034,-135.0
48035,-135.0
48036,-135.0
48037,-135.0
48038,-135.0
48039,-476.0
48040,-476.0
48041,-476.0
48042,-476.0
48043,-476.0
48044,-476.0
48045,-476.0
48046,-476.0
48047,-476.0
48048,-476.0
48049,-476.0
48050,-476.0
48051,-476.0
48052,-476.0
48053,-476.0
48054,-135.0
48055,-135.0
48056,-135.0
48057,-135.0
48058,-135.0
48059,-135.0
48060,-135.0
48061,-135.0
48062,-135.0
48063,-476.0
48064,-476.0
48065,-476.0
48066,-476.0
48067,-476.0
48068,-476.0
48069,-476.0
48070,-476.0
48071,-476.0
48072,-476.0
48073,-476.0
48074,-476.0
48075,-476.0
48076,-476.0
48077,-135.0
48078,-135.0
48079,-135.0
48080,-135.0
48081,-135.0
48082,-135.0
48083,-135.0
48084,-135.0
48085,-135.0
48086,-135.0
48087,-476.0
48088,-476.0
48089,-476.0
48090,-476.0
48091,-476.0
48092,-476.0
48093,-476.0
48094,-476.0
48095,-476.0
48096,-476.0
48097,-476.0
48098,-476.0
48099,-476.0
48100,-476.0
48101,0.0
48102,0.0
48103,0.0
48104,0.0
48105,0.0
48106,0.0
48107,0.0
48108,0.0
48109,0.0
48110,0.0
48111,0.0
48112,-476.0
48113,-476.0
48114,-476.0
48115,-476.0
48116,-476.0
48117,-476.0
48118,-476.0
48119,-476.0
48120,-154.571
48121,-154.571
48122,-154.571
48123,-154.571
48124,-154.571
48125,0.0
48126,0.0
48127,0.0
48128,0.0
48129,0.0
48130,0.0
48131,0.0
48132,0.0
48133,0.0
48134,0.0
48135,0.0
48136,-476.0
48137,-476.0
48138,-476.0
48139,-476.0
48140,-476.0
48141,-476.0
48142,-476.0
48143,-476.0
48144,-476.0
48145,-476.0
48146,-476.0
48147,-476.0
48148,-476.0
48149,-135.0
48150,-135.0
48151,-135.0
48152,-135.0
48153,-135.0
48154,-135.0
48155,-135.0
48156,-135.0
48157,-135.0
48158,-135.0
48159,-476.0
48160,-476.0
48161,-476.0
48162,-476.0
48163,-476.0
48164,-476.0
48165,-476.0
48166,-476.0
48167,-476.0
48168,-476.0
48169,-476.0
48170,-476.0
48171,-476.0
48172,-476.0
48173,-476.0
48174,-135.0
48175,-135.0
48176,-135.0
48177,-135.0
48178,-135.0
48179,-135.0
48180,-135.0
48181,-135.0
48182,-135.0
48183,-476.0
48184,-476.0
48185,-476.0
48186,-476.0
48187,-476.0
48188,-476.0
48189,-476.0
48190,-476.0
48191,-476.0
48192,-476.0
48193,-476.0
48194,-476.0
48195,-476.0
48196,-476.0
48197,-476.0
48198,-135.0
48199,-135.0
48200,-135.0
48201,-135.0
48202,-135.0
48203,-135.0
48204,-135.0
48205,-135.0
48206,-135.0
48207,-476.0
48208,-476.0
48209,-476.0
48210,-476.0
48211,-476.0
48212,-476.0
48213,-476.0
48214,-476.0
48215,-476.0
48216,-476.0
48217,-476.0
48218,-476.0
48219,-476.0
48220,-476.0
48221,-476.0
48222,-135.0
48223,-135.0
48224,-135.0
48225,-135.0
48226,-135.0
48227,-135.0
48228,-135.0
48229,-135.0
48230,-476.0
48231,-476.0
48232,-476.0
48233,-476.0
48234,-476.0
48235,-476.0
48236,-476.0
48237,-476.0
48238,-476.0
48239,-476.0
48240,-476.0
48241,-476.0
48242,-476.0
48243,-476.0
48244,-476.0
48245,-476.0
48246,-135.0
48247,-135.0
48248,-135.0
48249,-135.0
48250,-135.0
48251,-135.0
48252,-135.0
48253,-135.0
48254,-476.0
48255,-476.0
48256,-476.0
48257,-476.0
48258,-476.0
48259,-476.0
48260,-476.0
48261,-476.0
48262,-476.0
48263,-476.0
48264,-476.0
48265,-476.0
48266,-476.0
48267,-476.0
48268,-476.0
48269,-476.0
48270,-135.0
48271,-135.0
48272,-135.0
48273,-135.0
48274,-135.0
48275,-135.0
48276,-135.0
48277,-135.0
48278,-476.0
48279,-476.0
48280,-476.0
48281,-476.0
48282,-476.0
48283,-476.0
48284,-476.0
48285,-476.0
48286,-476.0
48287,-476.0
48288,-476.0
48289,-476.0
48290,-476.0
48291,-476.0
48292,-476.0
48293,-135.0
48294,-135.0
48295,-135.0
48296,-135.0
48297,-135.0
48298,-135.0
48299,-135.0
48300,-135.0
48301,-135.0
48302,-476.0
48303,-476.0
48304,-476.0
48305,-476.0
48306,-476.0
48307,-476.0
48308,-476.0
48309,-476.0
48310,-476.0
48311,-476.0
48312,-476.0
48313,-476.0
48314,-476.0
48315,-476.0
48316,-476.0
48317,-476.0
48318,-135.0
48319,-135.0
48320,-135.0
48321,-135.0
48322,-135.0
48323,-135.0
48324,-135.0
48325,-135.0
48326,-476.0
48327,-476.0
48328,-476.0
48329,-476.0
48330,-476.0
48331,-476.0
48332,-476.0
48333,-476.0
48334,-476.0
48335,-476.0
48336,-476.0
48337,-476.0
48338,-476.0
48339,-476.0
48340,-476.0
48341,-476.0
48342,-135.0
48343,-135.0
48344,-135.0
48345,-135.0
48346,-135.0
48347,-135.0
48348,-135.0
48349,-135.0
48350,-135.0
48351,-476.0
48352,-476.0
48353,-476.0
48354,-476.0
48355,-476.0
48356,-476.0
48357,-476.0
48358,-476.0
48359,-476.0
48360,-476.0
48361,-476.0
48362,-476.0
48363,-476.0
48364,-476.0
48365,-476.0
48366,-135.0
48367,-135.0
48368,-135.0
48369,-135.0
48370,-135.0
48371,-135.0
48372,-135.0
48373,-135.0
48374,-135.0
48375,-476.0
48376,-476.0
48377,-476.0
48378,-476.0
48379,-476.0
48380,-476.0
48381,-476.0
48382,-476.0
48383,-476.0
48384,-476.0
48385,-476.0
48386,-476.0
48387,-476.0
48388,-476.0
48389,-476.0
48390,-135.0
48391,-135.0
48392,-135.0
48393,-135.0
48394,-135.0
48395,-135.0
48396,-135.0
48397,-135.0
48398,-135.0
48399,-476.0
48400,-476.0
48401,-476.0
48402,-476.0
48403,-476.0
48404,-476.0
48405,-476.0
48406,-476.0
48407,-476.0
48408,-476.0
48409,-476.0
48410,-476.0
48411,-476.0
48412,-476.0
48413,-476.0
48414,-135.0
48415,-135.0
48416,-135.0
48417,-135.0
48418,-135.0
48419,-135.0
48420,-135.0
48421,-135.0
48422,-135.0
48423,-476.0
48424,-476.0
48425,-476.0
48426,-476.0
48427,-476.0
48428,-476.0
48429,-476.0
48430,-476.0
48431,-476.0
48432,-476.0
48433,-476.0
48434,-476.0
48435,-476.0
48436,-476.0
48437,-135.0
48438,-135.0
48439,-135.0
48440,-135.0
48441,0.0
48442,0.0
48443,0.0
48444,-135.0
48445,-135.0
48446,-135.0
48447,-476.0
48448,-476.0
48449,-476.0
48450,-476.0
48451,-476.0
48452,-476.0
48453,-476.0
48454,-476.0
48455,-476.0
48456,-476.0
48457,-476.0
48458,-476.0
48459,-476.0
48460,-476.0
48461,-135.0
48462,-135.0
48463,-135.0
48464,0.0
48465,0.0
48466,0.0
48467,0.0
48468,0.0
48469,-135.0
48470,-135.0
48471,-476.0
48472,-476.0
48473,-476.0
48474,-476.0
48475,-476.0
48476,-476.0
48477,-476.0
48478,-476.0
48479,-476.0
48480,-476.0
48481,-476.0
48482,-476.0
48483,-476.0
48484,-476.0
48485,-476.0
48486,-135.0
48487,-135.0
48488,-135.0
48489,-135.0
48490,-135.0
48491,-135.0
48492,-135.0
48493,-135.0
48494,-135.0
48495,-476.0
48496,-476.0
48497,-476.0
48498,-476.0
48499,-476.0
48500,-476.0
48501,-476.0
48502,-476.0
48503,-476.0
48504,-476.0
48505,-476.0
48506,-476.0
48507,-476.0
48508,-476.0
48509,-476.0
48510,-476.0
48511,-135.0
48512,-135.0
48513,-135.0
48514,-135.0
48515,-135.0
48516,-135.0
48517,-135.0
48518,-135.0
48519,-476.0
48520,-476.0
48521,-476.0
48522,-476.0
48523,-476.0
48524,-476.0
48525,-476.0
48526,-476.0
48527,-476.0
48528,-476.0
48529,-476.0
48530,-476.0
48531,-476.0
48532,-476.0
48533,-476.0
48534,-135.0
48535,-135.0
48536,-135.0
48537,-135.0
48538,-135.0
48539,-135.0
48540,-135.0
48541,-135.0
48542,-135.0
48543,-476.0
48544,-476.0
48545,-476.0
48546,-476.0
48547,-476.0
48548,-476.0
48549,-476.0
48550,-476.0
48551,-476.0
48552,-476.0
48553,-476.0
48554,-476.0
48555,-476.0
48556,-476.0
48557,-476.0
48558,-135.0
48559,-135.0
48560,-135.0
48561,-135.0
48562,-135.0
48563,-135.0
48564,-135.0
48565,-135.0
48566,-135.0
48567,-476.0
48568,-476.0
48569,-476.0
